amount_inr,hour_of_day,is_new_recipient,tx_count_last_24h,wallet_age_days,amount_deviation_ratio,is_structured_amount,is_fraud
4566.54,16,0,3,78.0,4.76,0,1
3964.3,4,1,1,315.0,1.65,0,0
646.31,17,0,2,27.0,0.37,0,0
3782.51,22,0,1,87.0,1.75,0,0
1705.78,20,1,1,29.0,0.84,0,1
1930.6,17,1,0,25.0,1.58,0,0
1931.16,7,0,3,368.0,1.5,0,0
1579.37,14,1,2,204.0,1.64,0,1
5284.52,12,0,0,1.0,3.08,0,0
1676.82,12,0,0,38.0,0.2,0,0
660.11,15,0,2,28.0,0.97,0,0
1268.8,21,0,0,19.0,0.47,0,0
2123.51,19,0,0,143.0,1.98,0,1
5465.95,12,0,3,100.0,1.54,0,0
3111.27,19,0,2,73.0,1.69,0,0
840.94,1,0,1,25.0,0.8,0,0
16927.1,2,0,3,39.0,13.17,0,1
2294.56,14,0,0,53.0,1.01,0,0
5697.89,22,0,0,185.0,1.4,0,0
1577.28,18,0,1,543.0,0.66,0,0
2922.0,12,0,2,24.0,2.58,0,1
3848.82,4,1,3,50.0,1.94,0,1
5412.01,21,0,4,39.0,1.4,0,1
4682.71,5,0,1,5.0,2.39,0,0
3963.87,13,0,0,30.0,2.89,0,0
1361.61,3,1,0,278.0,2.15,0,1
1080.77,21,1,0,222.0,0.35,0,0
2439.01,18,0,1,22.0,1.78,0,0
4187.32,22,0,0,55.0,4.33,0,0
1479.64,6,0,0,45.0,0.64,0,0
4715.71,3,1,2,19.0,2.0,0,1
6683.22,1,0,2,117.0,7.86,0,1
792.59,6,1,1,98.0,0.84,0,0
851.31,2,0,1,67.0,0.41,0,0
1593.46,14,0,2,232.0,0.52,0,0
2384.75,0,1,2,116.0,1.96,0,1
1127.65,1,1,0,36.0,0.86,0,1
6105.73,9,0,1,56.0,6.24,0,0
2648.27,15,0,0,20.0,0.85,0,0
1873.39,14,0,0,107.0,0.85,0,0
496.55,23,0,0,106.0,0.65,0,0
553.23,14,0,0,245.0,0.14,0,0
2328.33,13,0,1,232.0,0.2,0,0
265.25,21,0,1,218.0,0.53,0,0
4497.93,13,0,3,96.0,2.46,0,0
1568.17,5,0,1,127.0,2.68,0,0
33482.68,13,0,1,179.0,27.02,0,0
14430.87,16,0,2,12.0,23.51,0,0
1535.63,17,0,2,43.0,0.43,0,0
1643.03,19,0,1,22.0,1.38,0,0
4429.42,18,0,3,86.0,1.63,0,1
8373.74,16,0,2,218.0,5.1,0,0
413.96,15,0,1,31.0,0.1,0,0
362.22,7,0,3,158.0,0.51,0,1
1032.94,6,0,0,62.0,2.6,0,0
3054.78,19,0,2,280.0,2.92,0,0
2827.61,11,1,2,118.0,2.39,0,1
4735.27,8,1,1,450.0,8.32,0,1
614.17,13,0,2,34.0,0.32,0,0
224.86,19,0,0,309.0,0.12,0,0
3913.6,0,0,1,53.0,1.19,0,0
858.02,9,0,1,117.0,0.31,0,0
293.94,16,0,0,23.0,0.27,0,0
2060.2,16,0,0,171.0,2.79,0,1
3691.76,16,0,1,459.0,6.98,0,0
1619.95,3,1,0,186.0,1.23,0,0
1197.43,16,0,3,115.0,0.92,0,0
1566.46,17,0,1,71.0,0.84,0,0
1295.27,19,1,1,51.0,2.33,0,1
537.41,22,0,1,65.0,0.33,0,0
950.31,1,0,3,48.0,0.47,0,1
2890.41,7,0,1,215.0,2.88,0,0
2415.14,12,0,1,268.0,1.16,0,0
2103.28,22,0,4,359.0,1.64,0,0
738.31,21,0,0,65.0,0.24,0,0
1535.55,19,0,2,95.0,0.44,0,0
254.84,21,0,3,103.0,0.17,0,0
2123.09,14,1,1,126.0,0.86,0,0
6541.83,19,0,5,0.0,9.94,0,1
479.76,22,0,2,222.0,0.43,0,0
1067.06,8,1,0,37.0,0.58,0,0
2431.34,2,0,1,77.0,2.15,0,0
5583.43,2,0,2,221.0,4.46,0,0
1207.85,1,0,0,691.0,1.46,0,0
969.69,0,0,1,190.0,0.23,0,0
307.34,13,0,1,3.0,0.37,0,0
1984.44,16,0,2,55.0,0.84,0,0
11360.17,12,1,2,34.0,10.39,0,1
2320.7,18,0,0,399.0,1.08,0,0
1772.15,22,0,3,37.0,1.75,0,1
2416.01,14,0,0,345.0,2.02,0,1
1790.08,13,0,2,333.0,0.95,0,0
869.82,1,0,0,219.0,0.41,0,1
3793.15,6,0,1,12.0,1.51,0,0
2215.39,16,0,4,0.0,1.47,0,0
1836.93,17,0,0,190.0,0.65,0,0
751.57,5,1,1,222.0,0.44,0,0
5843.92,20,1,1,393.0,4.32,0,0
3288.65,7,0,0,30.0,1.34,0,0
1099.24,1,0,1,159.0,0.7,0,1
4454.38,0,0,1,88.0,2.61,0,0
1155.38,15,1,1,48.0,1.41,0,0
894.44,6,0,2,112.0,0.89,0,0
912.57,21,0,0,95.0,0.48,0,0
367.25,23,1,2,41.0,0.42,0,1
2763.87,10,0,1,38.0,1.84,0,0
347.92,14,1,0,80.0,0.73,0,0
598.48,12,0,1,77.0,0.13,0,0
279.21,23,0,2,43.0,0.13,0,0
1673.27,1,0,2,37.0,1.48,0,0
1579.26,13,1,2,370.0,0.43,0,0
1347.46,23,0,0,238.0,1.55,0,0
707.46,5,0,1,204.0,0.67,0,0
629.54,8,0,1,29.0,0.31,0,0
2746.09,6,1,1,25.0,1.06,0,1
1101.58,17,0,2,199.0,1.05,0,0
2403.6,23,0,1,25.0,1.23,0,0
815.07,8,1,1,84.0,0.45,0,0
2128.04,22,1,2,30.0,1.46,0,0
5842.71,3,0,1,57.0,5.47,0,1
3064.22,8,0,1,230.0,1.25,0,0
1247.41,3,0,5,266.0,2.82,0,1
2278.97,11,0,2,685.0,1.42,0,0
1455.93,3,0,2,346.0,1.48,0,0
1820.91,23,0,1,133.0,1.32,0,0
1348.77,19,0,2,68.0,1.38,0,1
1559.47,13,0,2,7.0,2.17,0,0
2188.31,23,0,1,112.0,2.18,0,0
739.5,23,0,0,28.0,0.7,0,0
724.66,6,0,1,228.0,0.56,0,0
518.17,12,1,2,96.0,0.35,0,1
428.27,21,0,2,159.0,0.2,0,1
604.53,7,0,3,134.0,0.17,0,0
2087.07,22,0,1,51.0,1.35,0,0
809.56,4,0,0,171.0,1.02,0,0
2870.53,11,1,1,222.0,1.22,0,1
1865.42,12,0,2,164.0,1.07,0,0
307.46,19,0,0,180.0,0.38,0,0
3259.99,13,0,1,54.0,2.1,0,0
3750.78,17,1,5,345.0,1.69,0,0
739.17,23,0,2,66.0,0.83,0,0
2639.05,19,0,0,273.0,2.5,0,0
836.44,3,0,3,234.0,0.54,0,1
1974.17,20,0,1,16.0,1.59,0,0
579.38,17,0,2,407.0,0.99,0,0
360.04,6,0,0,673.0,0.06,0,0
1281.09,14,0,1,112.0,1.24,0,0
1617.51,20,0,2,183.0,1.66,0,0
1264.07,5,0,0,326.0,1.07,0,0
622.89,15,0,0,2.0,0.45,0,0
1261.54,19,0,1,319.0,0.71,0,0
2303.92,23,0,0,118.0,2.98,0,0
1736.45,7,0,2,212.0,0.56,0,0
2130.8,20,1,4,93.0,3.4,0,0
989.2,15,0,2,91.0,0.88,0,0
5190.3,21,0,0,273.0,2.23,0,0
627.31,15,0,1,85.0,0.28,0,0
2804.01,2,0,3,77.0,10.15,0,1
5238.04,16,0,0,112.0,3.69,0,0
2787.27,8,0,1,88.0,1.83,0,0
1506.78,2,0,3,71.0,0.89,0,1
1123.87,19,1,0,24.0,1.1,0,0
4593.87,6,0,0,61.0,3.63,0,0
502.36,17,0,2,40.0,0.25,0,0
755.13,11,1,0,61.0,0.33,0,0
1264.2,18,0,1,108.0,2.03,0,0
5507.62,15,1,1,113.0,2.83,0,0
2544.76,21,0,3,33.0,1.4,0,1
756.54,23,0,1,11.0,0.31,0,0
1367.48,16,0,2,164.0,1.56,0,0
1040.14,19,1,1,90.0,0.54,0,0
954.5,14,1,0,70.0,1.99,0,0
4363.37,0,0,0,17.0,3.69,0,0
526.07,1,0,0,64.0,0.43,0,0
7691.74,7,0,1,205.0,4.96,0,0
3810.08,21,0,1,105.0,1.67,0,0
4826.01,1,1,0,11.0,6.29,0,0
1191.96,18,0,1,48.0,0.39,0,0
1579.8,8,0,1,468.0,4.37,0,0
497.78,8,1,1,94.0,0.93,0,0
1127.55,12,1,3,40.0,0.43,0,1
2819.43,5,0,1,294.0,1.79,0,0
5804.89,14,0,1,49.0,1.41,0,0
667.51,18,1,2,157.0,0.28,0,1
1301.2,20,0,1,19.0,0.87,0,0
1577.87,14,0,2,20.0,1.43,0,0
514.81,17,0,1,99.0,0.51,0,0
3078.55,6,1,0,33.0,1.67,0,0
942.38,10,0,1,6.0,0.9,0,0
1516.48,7,0,0,313.0,0.88,0,0
1203.81,5,0,1,7.0,1.22,0,0
888.55,7,1,1,152.0,0.53,0,0
1796.61,1,0,0,49.0,0.48,0,0
1489.14,18,1,1,325.0,0.72,0,1
1293.79,15,0,1,513.0,1.16,0,0
938.6,6,1,2,49.0,0.51,0,0
2410.46,9,1,1,107.0,1.38,0,0
8008.47,11,1,4,178.0,4.78,0,1
2050.62,16,1,0,16.0,1.1,0,0
4431.56,6,0,2,148.0,1.74,0,0
517.39,21,0,3,284.0,0.18,0,0
2083.88,7,1,0,24.0,1.41,0,0
673.42,6,1,0,219.0,1.04,0,0
478.55,3,0,3,15.0,0.31,0,0
929.42,2,0,2,101.0,0.69,0,0
5285.43,18,0,1,50.0,2.57,0,0
4251.45,14,0,1,77.0,5.94,0,0
2250.04,3,0,0,43.0,1.13,0,0
455.12,8,1,1,36.0,0.28,0,0
1515.27,12,0,0,163.0,1.84,0,0
2372.1,17,0,2,30.0,5.56,0,0
2117.48,20,0,3,63.0,0.85,0,0
343.98,15,0,0,39.0,0.42,0,0
811.36,0,0,0,33.0,1.33,0,0
1706.72,3,0,1,118.0,1.62,0,1
2929.72,17,0,1,6.0,0.98,0,0
250.51,7,0,2,187.0,0.15,0,0
1562.57,19,0,3,95.0,0.81,0,0
2056.47,15,0,1,212.0,1.43,0,0
3884.12,20,0,1,29.0,2.19,0,0
3373.05,10,0,1,148.0,2.58,0,0
3054.33,19,1,0,65.0,2.74,0,0
880.12,20,0,3,10.0,0.87,0,0
324.67,20,0,2,168.0,0.26,0,0
1269.34,20,0,3,172.0,0.2,0,0
4453.6,18,1,1,38.0,2.14,0,0
6336.67,22,0,2,297.0,7.16,0,1
3427.18,18,0,7,173.0,5.14,0,0
2660.87,17,0,2,44.0,1.9,0,0
2544.46,18,0,1,33.0,4.79,0,0
1096.08,10,0,0,70.0,0.43,0,0
1608.32,2,0,2,42.0,5.03,0,0
8120.63,7,1,0,29.0,6.62,0,0
774.1,19,0,4,61.0,1.54,0,0
7733.38,18,0,1,3.0,3.99,0,0
1353.13,9,0,0,62.0,1.44,0,0
5960.38,15,1,0,30.0,2.64,0,0
509.72,4,0,2,37.0,1.26,0,1
3063.5,19,0,1,10.0,1.05,0,0
931.6,8,0,0,107.0,0.51,0,0
505.86,7,0,1,77.0,0.35,0,0
2201.03,10,1,4,167.0,2.46,0,0
4485.14,15,1,2,522.0,3.65,0,1
845.18,6,0,0,15.0,0.37,0,0
469.13,14,0,1,38.0,0.52,0,0
1664.6,23,0,2,138.0,1.2,0,0
1671.22,20,0,1,33.0,1.35,0,0
2961.61,19,0,2,4.0,1.79,0,0
4249.83,22,0,2,14.0,6.63,0,1
1713.9,16,0,2,68.0,0.48,0,0
9604.17,5,1,1,68.0,3.7,0,0
2212.35,14,0,1,430.0,4.33,0,0
1323.74,7,1,0,75.0,2.91,0,0
423.94,6,1,1,136.0,0.12,0,0
1427.4,1,0,0,81.0,0.93,0,0
1335.75,12,0,0,38.0,2.66,0,0
4291.0,22,1,0,13.0,3.9,0,0
2741.43,5,1,0,235.0,2.2,0,0
625.51,4,0,3,20.0,0.29,0,0
2111.24,19,0,1,12.0,0.81,0,0
3308.92,0,0,1,29.0,2.07,0,0
7152.58,17,1,1,0.0,5.36,0,1
4018.86,14,1,1,9.0,3.61,0,0
3585.89,22,1,4,121.0,1.04,0,1
1908.51,9,1,3,33.0,1.66,0,0
2564.4,2,0,0,50.0,1.27,0,0
5566.68,4,0,3,216.0,7.16,0,1
544.84,23,0,2,178.0,0.79,0,0
1320.16,12,0,2,81.0,0.8,0,0
902.07,7,0,3,114.0,0.77,0,0
2543.35,21,1,0,11.0,3.92,0,0
5470.91,20,1,0,172.0,4.48,0,1
1056.51,1,0,0,87.0,0.16,0,0
210.34,8,0,0,102.0,0.15,0,0
1247.63,16,0,1,131.0,1.01,0,0
4113.9,17,0,1,83.0,3.32,0,0
2933.25,12,0,1,89.0,0.97,0,0
2658.1,0,0,1,83.0,1.96,0,0
1405.3,11,1,0,82.0,0.82,0,0
571.85,19,0,1,166.0,0.25,0,0
2874.88,19,1,2,67.0,0.89,0,0
853.33,20,0,2,0.0,0.89,0,0
12909.09,4,0,0,114.0,15.54,0,1
3021.34,7,0,2,366.0,3.13,0,0
1072.14,14,1,1,36.0,0.49,0,0
1042.89,2,1,2,203.0,0.44,0,0
1662.95,5,0,1,73.0,1.0,0,0
1457.46,12,1,1,124.0,0.55,0,0
4940.15,11,0,3,266.0,2.1,0,0
2138.32,18,0,3,177.0,2.1,0,0
935.92,17,0,1,259.0,1.55,0,0
9910.96,23,1,1,1.0,8.71,0,1
1890.09,0,0,0,25.0,0.92,0,0
3611.78,6,0,0,66.0,1.81,0,0
1045.86,11,0,0,226.0,2.08,0,0
2506.9,9,0,0,219.0,6.98,0,0
2392.27,11,1,2,25.0,1.07,0,0
330.07,10,0,2,18.0,0.15,0,0
11089.43,3,0,0,216.0,6.04,0,0
5776.65,18,0,2,94.0,2.27,0,0
1264.62,5,1,2,118.0,0.75,0,0
670.46,8,0,2,199.0,1.01,0,0
2472.06,19,0,2,29.0,2.01,0,0
1954.77,9,0,1,18.0,1.38,0,0
2490.16,4,1,3,235.0,2.37,0,1
2148.27,12,0,1,14.0,2.06,0,0
2851.55,8,0,2,11.0,2.04,0,0
6651.35,1,1,1,39.0,7.39,0,1
3014.81,17,0,2,46.0,7.32,0,0
702.97,20,0,1,33.0,0.45,0,0
6162.92,0,0,2,162.0,1.97,0,0
7915.3,23,0,0,435.0,20.08,0,0
30848.74,20,0,1,27.0,18.86,0,1
657.77,11,1,0,183.0,0.82,0,1
2249.79,9,0,1,5.0,1.01,0,0
277.58,1,0,2,15.0,0.15,0,0
2974.51,8,1,0,87.0,1.07,0,0
1103.92,1,1,1,942.0,1.24,0,0
10209.78,22,0,0,358.0,6.63,0,1
900.41,23,0,2,14.0,0.14,0,0
395.34,21,0,2,33.0,0.24,0,0
1183.06,13,0,2,350.0,0.52,0,0
305.53,10,0,0,20.0,0.09,0,0
3554.57,22,0,0,163.0,4.08,0,0
281.86,10,0,0,0.0,0.64,0,0
1854.95,16,0,0,120.0,3.47,0,0
278.65,3,0,1,82.0,0.38,0,0
1355.24,12,0,0,76.0,1.18,0,0
7935.01,6,0,1,212.0,3.98,0,0
2501.34,15,0,5,10.0,0.95,0,0
831.19,0,0,1,57.0,1.07,0,1
1757.97,12,0,1,71.0,0.33,0,0
1837.6,0,0,1,16.0,0.57,0,0
2766.58,10,1,0,11.0,2.53,0,0
528.39,5,0,0,24.0,0.09,0,0
3081.93,19,0,1,33.0,1.46,0,0
158.55,2,0,2,406.0,0.11,0,0
1025.67,11,0,1,77.0,1.22,0,0
1165.09,4,0,1,86.0,1.54,0,0
3197.08,8,0,1,147.0,1.23,0,0
1845.25,11,0,1,138.0,1.18,0,0
510.3,9,0,1,84.0,0.27,0,0
745.09,18,1,3,50.0,1.0,0,0
2162.05,4,0,1,48.0,1.05,0,0
1683.85,4,0,1,7.0,1.09,0,0
1073.62,8,0,1,276.0,1.39,0,0
1172.92,19,1,2,176.0,1.86,0,0
3383.11,16,1,1,117.0,2.23,0,0
1134.65,9,0,0,61.0,0.51,0,0
1670.23,20,0,2,105.0,0.6,0,0
12745.62,0,0,2,80.0,7.49,0,1
502.04,21,0,1,38.0,0.55,0,0
341.5,15,0,2,43.0,0.23,0,0
3660.04,14,0,1,249.0,2.0,0,0
981.64,22,1,0,121.0,1.05,0,1
1357.75,16,0,0,0.0,1.22,0,1
895.12,19,1,1,47.0,0.59,0,1
1431.07,12,0,0,50.0,0.85,0,0
7621.16,0,0,1,147.0,10.95,0,0
3721.62,7,0,1,145.0,3.5,0,0
3928.45,4,0,1,75.0,2.44,0,0
505.42,5,0,1,362.0,0.25,0,0
641.6,22,0,1,247.0,0.4,0,0
140.45,19,1,0,241.0,0.08,0,1
872.67,13,0,2,51.0,0.51,0,0
4277.11,21,0,0,68.0,4.73,0,0
2879.15,22,0,0,65.0,0.85,0,0
1481.24,10,1,3,70.0,1.26,0,1
1772.12,5,0,3,264.0,1.88,0,0
972.63,10,0,0,34.0,1.58,0,0
2173.91,12,0,2,194.0,2.0,0,0
3602.17,11,0,0,87.0,3.69,0,0
422.29,21,1,1,34.0,0.36,0,1
2367.72,1,0,1,90.0,1.32,0,0
4184.7,20,0,3,26.0,1.38,0,0
1244.4,2,0,2,14.0,0.52,0,0
3396.94,22,0,2,219.0,7.68,0,0
22769.77,3,0,0,144.0,8.4,0,1
1645.98,16,0,0,28.0,0.81,0,0
2575.96,21,0,0,342.0,0.59,0,0
930.52,5,0,1,3.0,0.92,0,0
2128.4,6,0,0,49.0,2.63,0,1
2735.98,14,0,1,3.0,1.1,0,0
2154.6,10,0,0,18.0,0.93,0,0
722.18,23,1,1,24.0,0.73,0,1
2177.05,2,1,2,199.0,1.71,0,1
6741.09,5,0,0,596.0,3.42,0,0
2707.48,1,0,0,242.0,1.48,0,0
4297.5,13,0,2,121.0,2.97,0,0
1460.73,8,1,1,154.0,0.93,0,1
3550.74,17,1,1,89.0,3.92,0,0
2324.69,18,0,3,66.0,1.77,0,1
768.3,11,0,2,141.0,1.19,0,0
2408.28,12,0,2,434.0,1.63,0,0
740.61,11,0,0,4.0,1.14,0,0
1022.91,11,0,0,45.0,1.34,0,0
2143.93,17,0,0,48.0,0.21,0,1
2362.6,8,1,1,64.0,4.99,0,1
619.98,16,0,1,118.0,0.23,0,0
4668.47,20,0,5,87.0,2.68,0,0
3025.42,15,0,2,2.0,1.71,0,0
958.86,16,0,2,64.0,1.23,0,1
453.13,20,1,1,116.0,0.2,0,0
1586.98,23,0,0,84.0,3.19,0,0
1210.33,7,0,0,247.0,1.1,0,0
2001.85,10,0,2,61.0,1.34,0,0
1304.0,23,0,1,2.0,0.32,0,0
296.87,1,0,1,40.0,0.14,0,0
1274.73,7,1,1,17.0,1.12,0,0
1373.26,11,0,2,35.0,1.1,0,0
3198.04,20,0,2,54.0,1.53,0,0
964.51,0,1,2,135.0,1.35,0,0
8191.13,22,0,1,47.0,2.84,0,0
323.6,12,0,2,259.0,0.23,0,0
5884.35,21,0,1,43.0,6.72,0,0
1477.51,20,0,0,18.0,2.3,0,1
3919.14,16,1,1,22.0,11.84,0,1
1942.68,13,0,1,327.0,0.46,0,0
5042.21,13,0,1,73.0,10.57,0,0
1275.86,15,0,2,62.0,0.65,0,0
672.66,16,0,0,9.0,0.35,0,0
6492.83,5,0,1,159.0,5.84,0,1
1632.5,6,0,0,142.0,1.18,0,0
2207.03,0,1,0,57.0,1.9,0,1
5493.26,14,0,0,141.0,3.25,0,0
714.26,19,0,2,55.0,0.61,0,0
3090.05,20,0,1,9.0,2.48,0,0
1063.26,17,0,3,161.0,0.75,0,0
1605.27,12,0,1,403.0,0.75,0,0
1929.57,23,0,1,125.0,0.91,0,0
468.62,1,0,1,39.0,0.34,0,0
896.99,18,0,0,38.0,0.71,0,0
6099.52,14,0,0,317.0,2.94,0,0
4014.11,11,0,0,43.0,4.54,0,0
1708.93,14,0,0,175.0,2.32,0,0
2250.28,17,1,1,124.0,3.4,0,1
1387.39,13,0,0,108.0,0.81,0,0
6129.85,5,1,3,24.0,2.15,0,0
1509.72,11,0,0,4.0,0.98,0,0
2227.55,19,1,2,80.0,1.28,0,1
5071.68,22,0,3,532.0,4.68,0,0
898.18,5,0,2,26.0,0.52,0,0
7353.34,8,1,0,92.0,4.58,0,1
456.04,3,0,1,133.0,0.23,0,0
7837.52,16,0,2,79.0,22.22,0,0
1292.83,1,1,1,85.0,0.68,0,0
1453.27,15,0,2,130.0,0.67,0,0
329.97,23,0,1,202.0,0.15,0,0
1200.73,13,0,3,49.0,0.87,0,1
709.23,7,0,0,275.0,0.17,0,0
1046.41,13,0,1,80.0,0.4,0,0
1597.86,1,1,2,130.0,0.45,0,0
4281.3,15,0,0,14.0,2.2,0,0
2179.48,3,0,0,81.0,1.47,0,0
2384.89,0,0,1,2.0,1.13,0,0
674.54,22,1,1,60.0,0.66,0,0
818.38,19,0,1,7.0,0.34,0,0
9125.72,13,1,1,273.0,8.1,0,1
932.92,7,0,4,134.0,0.9,0,0
8027.17,2,1,2,188.0,11.95,0,1
1452.8,4,0,0,76.0,0.54,0,0
1811.77,5,0,1,229.0,0.37,0,0
4737.8,21,0,1,248.0,1.41,0,0
5679.98,7,0,3,53.0,2.23,0,1
1636.42,5,0,0,57.0,0.63,0,0
1274.85,5,0,0,85.0,0.5,0,0
1719.3,3,0,2,5.0,1.25,0,0
2450.78,6,0,4,656.0,2.08,0,0
4032.63,23,0,3,53.0,4.89,0,1
1814.94,18,0,1,76.0,0.4,0,0
3155.8,6,1,2,169.0,2.4,0,0
7899.26,2,1,0,42.0,4.9,0,1
2548.29,7,0,2,27.0,3.38,0,0
2393.44,0,0,0,16.0,2.57,0,0
460.81,0,0,1,90.0,0.56,0,0
169.41,13,0,2,1.0,0.14,0,0
2564.55,5,0,1,148.0,1.18,0,0
1660.14,9,0,0,74.0,0.85,0,0
1137.62,13,0,0,91.0,0.54,0,0
2251.11,3,1,0,37.0,1.54,0,1
1712.38,5,0,0,24.0,0.74,0,0
4989.06,15,0,1,144.0,3.68,0,0
1953.74,20,0,1,28.0,1.0,0,0
923.13,0,0,2,182.0,0.79,0,0
4407.88,5,0,2,27.0,1.54,0,0
1487.1,8,0,1,114.0,1.72,0,0
2904.11,14,1,2,124.0,1.0,0,0
1176.54,11,0,2,85.0,0.64,0,0
1007.43,2,1,2,689.0,0.27,0,0
1950.33,10,0,2,57.0,1.96,0,0
1829.04,14,0,1,258.0,1.42,0,0
2784.56,2,1,0,22.0,2.2,0,1
1419.73,13,0,2,49.0,1.61,0,0
346.29,1,0,1,19.0,0.07,0,0
1224.76,3,1,0,111.0,1.27,0,0
3693.89,18,0,3,122.0,4.35,0,1
1383.49,11,0,0,73.0,0.39,0,0
1448.46,1,1,3,153.0,0.62,0,1
4392.87,16,0,1,243.0,3.33,0,0
952.63,2,0,1,180.0,1.96,0,0
451.0,9,0,2,33.0,0.11,0,0
1564.67,15,0,1,46.0,0.33,0,0
1169.4,21,0,1,57.0,0.55,0,0
757.77,8,1,1,27.0,0.37,0,0
1544.04,10,0,1,54.0,0.92,0,1
2813.98,20,0,2,33.0,2.46,0,0
1792.99,14,1,0,655.0,0.59,0,0
2383.4,2,0,1,183.0,2.03,0,0
9247.12,15,0,3,236.0,4.47,0,1
1327.97,20,0,1,306.0,0.79,0,0
2322.77,20,0,2,131.0,1.58,0,0
1143.34,20,1,2,23.0,1.29,0,0
844.1,11,0,1,171.0,1.17,0,0
1068.04,22,0,1,2.0,0.54,0,0
1175.11,4,0,2,14.0,1.03,0,0
2498.71,6,0,0,4.0,1.55,0,0
14975.46,8,0,1,17.0,8.97,0,0
949.14,20,0,0,167.0,0.53,0,0
1242.69,17,0,1,260.0,0.9,0,0
1708.19,20,1,0,39.0,0.78,0,0
2581.74,7,0,0,15.0,1.83,0,0
2292.04,11,0,2,38.0,1.79,0,0
5742.71,19,1,2,125.0,2.49,0,0
203.62,1,0,4,52.0,0.14,0,1
210.98,9,0,0,390.0,0.12,0,0
1157.14,18,1,2,17.0,0.44,0,1
4854.06,8,0,6,557.0,2.55,0,0
441.83,23,0,0,2.0,0.17,0,0
120.68,7,0,0,72.0,0.21,0,0
3023.17,23,1,0,35.0,0.42,0,0
2251.36,23,0,1,100.0,0.99,0,0
677.77,23,0,1,12.0,0.32,0,0
744.72,0,0,2,250.0,0.55,0,0
755.39,5,0,0,18.0,1.26,0,0
1997.16,11,1,0,106.0,0.88,0,1
1028.97,23,0,2,4.0,0.36,0,0
2820.47,18,0,1,45.0,5.3,0,1
138.5,16,0,0,19.0,0.05,0,0
836.17,1,0,1,457.0,0.22,0,0
656.26,10,1,2,1.0,0.18,0,1
1435.54,17,0,3,52.0,0.71,0,0
1114.05,22,0,1,43.0,0.79,0,0
3707.3,21,0,1,129.0,1.42,0,0
339.2,10,0,0,7.0,0.18,0,0
1883.6,17,0,1,200.0,1.02,0,0
2988.43,7,0,1,75.0,2.77,0,0
9614.07,14,1,1,72.0,17.1,0,1
1171.93,8,0,3,31.0,0.47,0,0
2421.19,14,0,1,81.0,1.99,0,0
356.57,6,0,2,54.0,0.43,0,0
210.03,19,1,3,34.0,0.28,0,0
3867.24,12,0,2,22.0,2.91,0,0
1799.02,12,0,2,156.0,2.53,0,0
5222.13,0,0,2,18.0,1.85,0,0
525.28,19,0,1,22.0,0.26,0,0
2886.82,3,1,0,103.0,1.0,0,0
9719.95,23,0,2,31.0,12.19,0,0
2637.89,3,1,3,74.0,4.12,0,1
2319.07,3,1,2,97.0,0.55,0,0
1822.02,12,0,0,38.0,1.99,0,0
439.75,1,1,3,51.0,0.28,0,1
6124.27,22,0,0,28.0,6.54,0,0
1043.39,14,0,1,74.0,1.15,0,0
2847.04,3,1,2,586.0,1.35,0,0
442.87,5,0,1,54.0,0.32,0,0
625.46,2,0,2,127.0,0.19,0,0
6578.61,6,0,2,121.0,12.96,0,0
1322.7,5,1,2,185.0,0.9,0,0
6687.18,2,0,1,149.0,6.14,0,0
1685.12,3,0,3,1.0,1.32,0,1
344.57,9,0,0,44.0,0.26,0,0
4035.4,20,1,1,245.0,1.85,0,0
1063.26,8,0,2,93.0,0.8,0,0
3390.8,5,0,3,13.0,2.54,0,0
1849.54,19,0,0,39.0,0.44,0,0
450.88,10,0,1,40.0,0.63,0,0
2096.17,6,0,3,248.0,2.72,0,1
13050.75,17,0,2,97.0,2.89,0,0
2817.73,3,0,2,112.0,0.68,0,0
1716.83,4,0,0,55.0,3.4,0,0
4759.08,3,0,4,7.0,0.89,0,1
2185.5,3,0,2,9.0,1.04,0,0
2183.27,12,0,2,65.0,2.26,0,0
676.91,15,0,4,23.0,0.46,0,0
2231.58,13,0,0,13.0,1.95,0,0
4591.21,10,0,0,36.0,3.1,0,0
851.96,1,0,3,163.0,0.74,0,0
6516.2,21,0,1,9.0,8.92,0,1
1664.81,13,0,3,71.0,2.49,0,0
813.22,23,0,2,210.0,0.48,0,0
4437.6,23,1,1,37.0,4.85,0,1
1396.72,6,0,1,43.0,2.22,0,0
3581.59,10,1,0,259.0,1.76,0,0
1390.5,3,0,0,126.0,0.69,0,0
1713.27,6,0,1,192.0,0.85,0,0
2819.19,15,1,3,41.0,1.82,0,1
2349.15,5,0,1,689.0,2.69,0,0
300.07,5,0,0,18.0,0.1,0,1
659.1,1,1,6,392.0,0.26,0,1
4173.33,23,0,1,279.0,0.74,0,0
1605.32,7,0,3,96.0,0.51,0,1
1128.5,6,0,0,106.0,0.63,0,0
532.34,23,1,1,179.0,0.12,0,0
684.19,13,1,1,44.0,0.44,0,0
293.06,8,0,1,90.0,0.19,0,0
1650.52,14,0,0,279.0,1.15,0,0
1055.12,21,1,0,8.0,0.96,0,0
757.54,17,0,5,283.0,0.13,0,0
1700.52,11,0,1,157.0,1.89,0,0
2508.83,22,0,0,176.0,4.58,0,0
11895.06,18,0,0,8.0,10.63,0,1
463.73,12,0,1,25.0,0.25,0,0
5132.99,6,1,2,311.0,4.8,0,1
